z,u,v,X,Y,Z,Phi,kappa_n,newton_iters,optical_flag
20.956253777333483,10.218558870627403,-0.532681645343011,-1.4496200792892147,-1.2284414221346676,-0.8125524212707455,0.0,0.0,0,False
20.95749798880278,10.21907740770568,-0.532437737883734,-1.4490637806773223,-1.2292443489223022,-0.8122162152351277,0.0,0.0,0,False
20.958742200272074,10.219595741727911,-0.5321936828899312,-1.4485072119562783,-1.230046913789165,-0.8118797574722258,0.0,0.0,0,False
20.95998641174137,10.22011387270198,-0.5319494805686059,-1.4479503733307013,-1.2308491164747106,-0.8115430481998032,0.0,0.0,0,False
20.961230623210664,10.220631800891011,-0.5317051309996996,-1.4473932647368064,-1.2316509571182022,-0.8112060874605762,0.0,0.0,0,False
20.96247483467996,10.221149526303352,-0.5314606343899456,-1.4468358863790456,-1.232452435459296,-0.8108688754722337,0.0,0.0,0,False
20.963719046149254,10.221667049032616,-0.531215990903657,-1.4462782383723913,-1.2332535513710476,-0.8105314123941318,0.0,0.0,0,False
20.964963257618546,10.222184369172663,-0.5309712007050243,-1.4457203208317644,-1.2340543047266368,-0.8101936983856111,0.0,0.0,0,False
20.96620746908784,10.222701486733051,-0.5307262640005448,-1.4451621339613143,-1.2348546952668071,-0.8098557336645449,0.0,0.0,0,False
20.967451680557136,10.223218401977263,-0.5304811808693218,-1.4446036776972893,-1.2356547231302082,-0.8095175182731777,0.0,0.0,0,False
20.96869589202643,10.223735114915314,-0.5302359515175832,-1.4440449522436747,-1.2364543880577812,-0.80917905242931,0.0,0.0,0,False
20.969940103495727,10.224251625642042,-0.529990576109024,-1.4434859577151522,-1.237253689923228,-0.808840336292213,0.0,0.0,0,False
20.971184314965022,10.22476793425253,-0.5297450548072165,-1.442926694226337,-1.2380526286003806,-0.8085013700211429,0.0,0.0,0,False
20.972428526434317,10.225284040757979,-0.5294993878181521,-1.4423671619809342,-1.2388512038312423,-0.8081621538340861,0.0,0.0,0,False
